customer_id,city,acquisition_channel,order_count,net_gmv,first_order_date,retained_90d_raw
C111653,New Roberttown,Organic,1,72.72,2025-01-21,0
C111654,Lake Debra,Organic,1,390.14,2024-01-31,0
C111655,Robinsonshire,App Store,8,8196.03,2023-11-15,1
C111656,East Jill,App Store,11,19033.57,2024-10-02,1
C111657,East Jill,Organic,1,620.75,2023-11-12,0
C111658,East Jill,Referral,58,40370.27,2024-11-08,1
C111659,North Noahstad,Social Media,1,22.43,2024-06-10,0
C111660,Lake Roberto,Social Media,1,25.91,2024-07-31,0
C111661,East Jill,App Store,1,441.7,2023-10-21,0
C111662,East Jessetown,App Store,1,1085.12,2024-02-24,0
C111663,Lake Debra,Paid Search,1,376.55,2024-12-10,0
C111664,East Jill,Social Media,1,146.11,2024-11-13,0
C111665,Ericmouth,Organic,8,3504.02,2025-04-24,1
C111666,North Noahstad,Paid Search,1,995.76,2025-02-19,0
C111667,New Roberttown,App Store,1,595.37,2025-06-02,0
C111668,North Judithbury,App Store,1,920.86,2023-12-10,0
C111669,New Roberttown,Social Media,1,768.51,2024-02-09,0
C111670,Robinsonshire,App Store,1,367.13,2024-07-16,0
C111671,Ericmouth,Paid Search,22,16850.93,2024-07-12,1
C111672,East Jessetown,Organic,1,241.17,2024-06-23,0
C111673,New Roberttown,App Store,13,6159.61,2023-11-20,1
C111674,New Roberttown,Referral,26,13750.1,2023-12-22,1
C111675,North Judithbury,Social Media,1,2243.3,2024-03-02,0
C111676,North Judithbury,Organic,1,351.0,2025-05-20,0
C111677,Lake Debra,App Store,37,37974.53,2024-01-26,1
C111678,Lisatown,Paid Search,24,15675.46,2024-08-24,1
C111679,North Judithbury,Organic,1,1519.4,2024-07-14,0
C111680,New Roberttown,Referral,1,360.5,2024-04-24,0
C111681,North Noahstad,App Store,9,4803.64,2024-01-15,1
C111682,North Noahstad,App Store,1,151.4,2024-07-17,0
C111683,Lisatown,Referral,1,360.62,2023-07-17,0
C111684,Robinsonshire,Organic,28,15629.77,2025-05-17,1
C111685,Robinsonshire,Organic,26,16804.11,2024-01-13,1
C111686,East Jessetown,Organic,1,264.69,2025-01-25,0
C111687,New Roberttown,Social Media,1,670.74,2023-10-10,0
C111688,East Jessetown,Organic,33,18794.02,2025-02-09,1
C111689,Lisatown,App Store,1,850.5,2023-08-02,0
C111690,Lisatown,Organic,22,10165.82,2024-05-01,1
C111691,Lisatown,Paid Search,1,340.45,2024-06-12,0
C111692,Lisatown,Social Media,39,20413.96,2025-06-03,1
C111693,North Judithbury,App Store,1,1552.17,2024-10-13,0
C111694,Lisatown,Social Media,1,1893.81,2024-10-14,0
C111695,Ericmouth,Organic,13,7455.08,2025-04-27,1
C111696,Lisatown,Referral,1,467.5,2025-04-03,0
C111697,Robinsonshire,App Store,1,522.33,2023-12-03,0
C111698,New Roberttown,App Store,1,328.33,2024-04-18,0
C111699,Lake Roberto,Organic,1,206.39,2023-08-30,0
C111700,Lake Debra,Organic,1,819.59,2025-01-02,0
C111701,New Roberttown,Social Media,1,57.42,2024-12-17,0
C111702,Lake Debra,Paid Search,1,331.07,2023-08-04,0
C111703,East Jill,Paid Search,1,129.75,2024-07-17,0
C111704,North Noahstad,App Store,14,7903.01,2025-03-19,1
C111705,Lake Roberto,Social Media,1,1379.27,2025-05-03,0
C111706,East Jessetown,App Store,1,55.75,2024-03-06,0
C111707,Lake Roberto,Organic,1,330.35,2024-06-08,0
C111708,North Judithbury,Social Media,1,830.83,2024-02-18,0
C111709,East Jessetown,Referral,1,279.92,2025-04-01,0
C111710,Lisatown,Paid Search,6,3458.67,2024-02-07,1
C111711,North Judithbury,Organic,1,194.38,2023-08-21,0
C111712,Lake Roberto,Organic,0,0.0,,0
C111713,Ericmouth,Organic,1,1205.93,2025-06-30,0
C111714,Robinsonshire,Paid Search,1,878.68,2023-11-01,0
C111715,New Roberttown,Organic,1,704.48,2024-05-02,0
C111716,Lake Roberto,Social Media,1,514.28,2025-01-15,0
C111717,East Jessetown,Organic,26,24676.98,2025-03-28,1
C111718,Lake Roberto,Social Media,1,189.15,2023-07-30,0
C111719,Lisatown,App Store,32,20312.78,2023-07-27,1
C111720,North Judithbury,Paid Search,12,7314.81,2025-05-09,1
C111721,North Judithbury,Organic,1,1995.84,2023-11-16,0
C111722,North Judithbury,Organic,9,11537.56,2023-08-09,0
C111723,North Judithbury,Organic,1,605.27,2024-09-09,0
C111724,New Roberttown,App Store,1,1993.57,2024-02-10,0
C111725,North Judithbury,Paid Search,1,1933.6,2023-07-16,0
C111726,North Noahstad,Organic,33,20670.25,2024-06-04,1
C111727,North Noahstad,Paid Search,1,306.19,2024-08-15,0
C111728,East Jill,Referral,1,113.18,2024-10-14,0
C111729,East Jessetown,Paid Search,1,3197.61,2024-01-14,0
C111730,Lake Roberto,Social Media,1,897.41,2025-06-22,0
C111731,Lisatown,Paid Search,47,49039.13,2024-07-25,1
C111732,Robinsonshire,App Store,1,335.89,2023-08-28,0
C111733,North Noahstad,Social Media,1,519.86,2024-12-29,0
C111734,Lisatown,Referral,37,34753.96,2024-04-16,1
C111735,Lisatown,Organic,23,12372.24,2024-10-04,1
C111736,Robinsonshire,Social Media,21,10708.05,2024-11-10,1
C111737,Robinsonshire,Referral,5,3546.49,2024-12-30,1
C111738,New Roberttown,Social Media,1,852.19,2023-11-08,0
C111739,Robinsonshire,Organic,1,231.33,2024-03-13,0
C111740,North Noahstad,Organic,11,9409.52,2025-06-14,1
C111741,East Jessetown,Social Media,1,94.29,2024-12-11,0
C111742,East Jill,Referral,1,994.7,2023-07-30,0
C111743,Robinsonshire,Social Media,1,282.0,2024-08-03,0
C111744,Lake Roberto,Paid Search,1,664.2,2025-01-20,0
C111745,North Noahstad,Referral,31,11706.83,2024-07-07,1
C111746,Robinsonshire,Organic,1,348.52,2024-12-29,0
C111747,Lake Roberto,Referral,28,12153.25,2024-10-04,1
C111748,New Roberttown,App Store,1,138.12,2025-02-23,0
C111749,Lake Debra,Social Media,4,4702.78,2024-07-04,1
C111750,Lake Debra,Paid Search,1,69.82,2025-06-09,0
C111751,East Jessetown,Organic,1,92.95,2024-05-22,0
C111752,Lake Roberto,Organic,23,18485.53,2024-11-05,1
C111753,Ericmouth,Referral,1,199.8,2024-02-17,0
C111754,East Jessetown,Organic,0,0.0,,0
C111755,East Jill,App Store,0,0.0,,0
C111756,Ericmouth,Paid Search,18,8892.03,2023-09-29,1
C111757,Ericmouth,Organic,11,5041.68,2024-02-08,1
C111758,North Noahstad,Social Media,11,8239.83,2024-09-08,1
C111759,New Roberttown,App Store,1,98.07,2023-07-08,0
C111760,Lake Roberto,Paid Search,1,918.23,2025-05-12,0
C111761,Lake Roberto,Paid Search,1,334.07,2023-08-18,0
C111762,Lake Roberto,Paid Search,5,3093.57,2023-09-17,0
C111763,Ericmouth,Organic,1,326.06,2025-04-10,0
C111764,North Noahstad,Organic,1,919.0,2023-11-27,0
C111765,Lake Debra,Organic,22,11932.38,2025-03-11,1
C111766,North Judithbury,Organic,1,1069.51,2024-03-13,0
C111767,East Jill,Social Media,1,155.9,2025-06-03,0
C111768,Ericmouth,Paid Search,1,475.47,2024-02-09,0
C111769,Ericmouth,Social Media,1,1932.93,2024-05-26,0
C111770,North Judithbury,Organic,1,276.35,2025-04-12,0
C111771,East Jessetown,Organic,1,293.69,2024-01-16,0
C111772,New Roberttown,Social Media,1,324.46,2024-01-20,0
C111773,East Jessetown,Organic,1,791.6,2025-07-06,0
C111774,Lisatown,Referral,1,67.54,2023-10-25,0
C111775,Robinsonshire,Referral,1,1161.78,2024-09-22,0
C111776,Lake Debra,Paid Search,1,243.38,2024-04-04,0
C111777,Lake Debra,Organic,1,327.02,2025-04-30,0
C111778,Lisatown,Paid Search,1,312.25,2024-07-25,0
C111779,Lisatown,App Store,1,518.93,2024-03-21,0
C111780,North Judithbury,Social Media,1,526.11,2024-03-09,0
C111781,East Jill,Paid Search,1,1342.07,2025-01-17,0
C111782,East Jessetown,Paid Search,1,1425.66,2023-09-20,0
C111783,Lake Debra,Organic,30,24122.45,2025-01-24,1
C111784,North Noahstad,Organic,9,12810.31,2023-09-11,1
C111785,Ericmouth,Organic,1,2037.69,2024-10-27,0
C111786,Lisatown,App Store,11,5351.08,2024-04-02,1
C111787,North Judithbury,Organic,24,14073.25,2024-01-01,1
C111788,East Jill,Social Media,13,7645.07,2024-01-11,1
C111789,Lake Debra,Organic,24,24332.08,2025-03-02,1
C111790,Robinsonshire,Paid Search,1,974.31,2025-04-05,0
C111791,Lisatown,Paid Search,1,2323.12,2024-06-08,0
C111792,East Jill,Social Media,1,825.42,2023-07-07,0
C111793,Ericmouth,Social Media,1,1043.81,2025-01-08,0
C111794,Lake Debra,Referral,1,563.27,2023-10-01,0
C111795,Robinsonshire,Referral,9,4054.07,2024-08-05,1
C111796,North Judithbury,App Store,1,907.74,2025-04-10,0
C111797,Ericmouth,Paid Search,12,5797.87,2023-09-19,1
C111798,Robinsonshire,Referral,9,5552.26,2024-03-11,1
C111799,New Roberttown,App Store,1,928.9,2024-05-18,0
C111800,East Jessetown,Social Media,1,998.7,2023-11-02,0
C111801,East Jessetown,Organic,34,23740.51,2024-04-08,1
C111802,North Judithbury,Paid Search,1,1028.4,2024-03-25,0
C111803,North Noahstad,Paid Search,24,18114.09,2025-05-12,1
C111804,Ericmouth,Referral,1,1068.49,2023-08-18,0
C111805,Ericmouth,Social Media,1,652.26,2025-03-03,0
C111806,East Jessetown,Organic,1,2661.06,2025-03-05,0
C111807,Robinsonshire,App Store,1,135.38,2024-02-23,0
C111808,Lake Debra,Paid Search,1,576.45,2025-02-23,0
C111809,Lake Debra,Referral,1,65.93,2024-09-25,0
C111810,Robinsonshire,Paid Search,31,16577.56,2025-05-24,1
C111811,Lake Debra,Paid Search,11,4622.39,2024-05-18,1
C111812,Lake Roberto,Social Media,1,165.54,2024-01-15,0
C111813,North Judithbury,Organic,1,341.01,2024-10-27,0
C111814,East Jill,Organic,1,800.23,2024-05-15,0
C111815,Ericmouth,App Store,1,293.45,2024-05-18,0
C111816,Ericmouth,Organic,1,683.77,2023-11-26,0
C111817,Ericmouth,Referral,41,21604.83,2024-04-24,1
C111818,East Jessetown,Referral,8,5108.38,2024-06-19,1
C111819,Lake Debra,Social Media,1,867.61,2025-01-20,0
C111820,North Judithbury,Referral,1,483.45,2025-03-30,0
C111821,New Roberttown,Organic,15,11082.88,2025-05-28,1
C111822,Lake Roberto,Social Media,8,2740.47,2023-12-24,0
C111823,East Jessetown,Organic,1,201.25,2023-08-08,0
C111824,Lake Debra,Organic,1,287.77,2024-02-23,0
C111825,East Jill,Referral,44,33169.33,2023-07-17,1
C111826,Lake Debra,Referral,1,805.17,2025-05-23,0
C111827,Lake Roberto,Organic,1,228.97,2024-07-22,0
C111828,Robinsonshire,Organic,37,18049.37,2024-11-15,1
C111829,Robinsonshire,App Store,31,13655.35,2024-12-15,1
C111830,North Noahstad,Organic,1,825.11,2023-10-19,0
C111831,New Roberttown,Organic,1,879.68,2025-05-06,0
C111832,New Roberttown,Social Media,1,77.3,2025-05-06,0
C111833,Lisatown,Social Media,1,1287.17,2024-01-29,0
C111834,Lake Debra,Organic,13,4193.82,2024-08-31,1
C111835,North Noahstad,Paid Search,1,259.06,2024-06-17,0
C111836,North Judithbury,Social Media,1,1142.95,2024-01-06,0
C111837,East Jill,Social Media,1,987.0,2025-02-25,0
C111838,East Jessetown,App Store,1,1286.78,2025-01-20,0
C111839,Lake Debra,Referral,17,6138.62,2024-03-08,1
C111840,Ericmouth,Organic,17,17551.52,2025-04-03,1
C111841,Lake Debra,App Store,1,209.9,2023-08-23,0
C111842,Lake Debra,Paid Search,1,181.4,2024-01-23,0
C111843,East Jill,Paid Search,1,434.66,2025-03-14,0
C111844,Lake Debra,Referral,23,12575.39,2024-07-29,1
C111845,Robinsonshire,Paid Search,1,191.59,2024-01-16,0
C111846,Robinsonshire,Social Media,8,2968.65,2024-10-28,1
C111847,Lisatown,Social Media,1,5126.26,2025-06-29,0
C111848,Lake Debra,Paid Search,1,192.81,2024-02-29,0
C111849,East Jill,Organic,1,1152.35,2024-01-07,0
C111850,East Jill,Organic,21,15246.38,2023-10-14,1
C111851,East Jill,Paid Search,15,19169.76,2024-10-04,1
C111852,Lisatown,Referral,0,0.0,,0
C111853,Ericmouth,Social Media,19,8189.61,2025-05-12,1
C111854,Ericmouth,Paid Search,22,9633.26,2023-10-20,1
C111855,East Jessetown,Paid Search,1,387.3,2024-01-13,0
C111856,North Judithbury,Organic,18,10714.37,2025-02-27,1
C111857,Lisatown,Social Media,1,210.41,2024-05-14,0
C111858,North Judithbury,Referral,14,5730.86,2024-06-08,1
C111859,Lisatown,Paid Search,1,1764.87,2024-05-12,0
C111860,East Jessetown,App Store,1,1422.52,2024-12-03,0
C111861,Ericmouth,Social Media,5,1213.35,2024-07-25,1
C111862,Lisatown,Paid Search,1,2068.32,2023-09-15,0
C111863,Lake Roberto,App Store,1,527.33,2024-04-02,0
C111864,Lake Debra,App Store,1,262.94,2024-10-22,0
C111865,Ericmouth,App Store,15,7766.14,2024-07-30,1
C111866,Robinsonshire,Social Media,1,232.28,2024-09-24,0
C111867,Lisatown,Social Media,1,1115.9,2024-10-07,0
C111868,East Jessetown,Paid Search,1,315.06,2023-10-09,0
C111869,Lake Debra,Referral,9,6763.04,2024-02-14,0
C111870,Ericmouth,Organic,26,20894.85,2023-08-27,1
C111871,East Jessetown,App Store,13,7448.5,2024-09-30,1
C111872,North Judithbury,Referral,18,11918.67,2024-02-25,0
C111873,East Jessetown,Social Media,1,521.89,2023-12-01,0
C111874,East Jessetown,App Store,21,24394.05,2024-11-27,1
C111875,Lake Debra,Referral,20,10155.71,2024-01-18,1
C111876,North Judithbury,Social Media,1,147.72,2023-11-05,0
C111877,East Jill,Organic,1,1211.63,2023-08-27,0
C111878,East Jessetown,Social Media,1,2951.86,2024-02-18,0
C111879,Lake Debra,Organic,1,390.25,2025-03-21,0
C111880,North Judithbury,Referral,24,17480.51,2024-01-10,1
C111881,East Jessetown,Referral,26,18517.7,2024-05-16,1
C111882,East Jessetown,App Store,1,245.3,2024-07-04,0
C111883,North Judithbury,Social Media,1,304.05,2024-02-04,0
C111884,New Roberttown,Social Media,1,358.1,2024-12-29,0
C111885,New Roberttown,Referral,24,22261.0,2024-11-09,1
C111886,East Jill,App Store,1,867.56,2023-07-24,0
C111887,Lake Roberto,App Store,13,6737.7,2024-03-25,1
C111888,North Judithbury,Social Media,1,381.72,2025-02-13,0
C111889,Robinsonshire,Organic,1,245.42,2024-07-04,0
C111890,Lisatown,Social Media,1,136.81,2023-09-19,0
C111891,Ericmouth,Social Media,9,5839.55,2024-03-26,1
C111892,Robinsonshire,Social Media,17,9772.49,2024-04-07,1
C111893,Robinsonshire,Organic,1,117.08,2024-01-21,0
C111894,Lake Roberto,Referral,18,13042.12,2023-12-27,1
C111895,Ericmouth,Organic,1,149.77,2025-06-15,0
C111896,New Roberttown,Paid Search,1,551.5,2025-01-04,0
C111897,Lake Roberto,Social Media,1,418.94,2023-07-09,0
C111898,Lake Debra,App Store,37,28720.79,2025-04-11,1
C111899,North Judithbury,App Store,1,112.0,2024-02-25,0
C111900,Lisatown,Referral,1,460.02,2024-01-03,0
C111901,North Noahstad,Organic,22,9305.4,2024-11-03,1
C111902,East Jill,Social Media,1,437.05,2025-05-25,0
C111903,North Judithbury,Organic,1,1006.99,2024-06-04,0
C111904,North Noahstad,Paid Search,11,7258.74,2025-05-13,1
C111905,Robinsonshire,Referral,1,2714.09,2024-06-30,0
C111906,New Roberttown,Social Media,1,509.92,2024-07-02,0
C111907,Lake Roberto,Organic,1,3476.96,2024-08-31,0
C111908,East Jessetown,Paid Search,1,266.41,2025-05-28,0
C111909,East Jessetown,Paid Search,4,3190.48,2025-01-15,1
C111910,New Roberttown,Organic,1,1220.72,2024-10-24,0
C111911,Robinsonshire,App Store,29,19838.85,2023-09-15,1
C111912,East Jill,Paid Search,1,118.05,2023-12-05,0
C111913,East Jessetown,Social Media,1,166.28,2023-08-15,0
C111914,East Jessetown,Referral,1,932.85,2024-04-23,0
C111915,North Judithbury,Social Media,11,10466.91,2024-02-29,1
C111916,Lake Roberto,Organic,15,19594.28,2023-07-24,1
C111917,North Judithbury,Organic,1,637.74,2024-06-03,0
C111918,North Noahstad,Paid Search,1,86.68,2023-12-11,0
C111919,North Judithbury,Paid Search,1,222.67,2025-02-20,0
C111920,East Jessetown,Referral,6,2941.22,2024-05-12,0
C111921,North Judithbury,Organic,17,7510.0,2023-07-13,1
C111922,East Jessetown,Organic,1,373.59,2024-12-16,0
C111923,Lisatown,Paid Search,1,1465.13,2024-10-09,0
C111924,North Judithbury,Paid Search,17,15293.17,2024-12-28,1
C111925,Robinsonshire,Paid Search,1,868.47,2024-03-03,0
C111926,Lake Roberto,Referral,1,199.1,2025-05-24,0
C111927,Lake Debra,Referral,27,12622.35,2024-05-31,1
C111928,East Jill,App Store,1,444.31,2024-09-28,0
C111929,Lisatown,Organic,1,1159.84,2024-08-26,0
C111930,East Jill,Referral,16,15362.42,2024-08-26,1
C111931,North Judithbury,Organic,8,4905.37,2023-12-10,1
C111932,Lake Debra,Social Media,21,9709.54,2024-06-10,1
C111933,New Roberttown,Social Media,1,123.38,2023-11-29,0
C111934,North Judithbury,Social Media,1,672.98,2023-12-23,0
C111935,Lake Roberto,Referral,11,4750.43,2025-01-19,1
C111936,Robinsonshire,Social Media,1,399.96,2025-01-26,0
C111937,North Noahstad,App Store,13,11512.83,2025-03-02,1
C111938,Lake Debra,Organic,5,4127.25,2024-09-12,1
C111939,Lake Debra,Social Media,1,126.79,2024-01-14,0
C111940,Ericmouth,Social Media,1,584.23,2023-09-21,0
C111941,North Judithbury,Referral,1,418.09,2024-10-05,0
C111942,East Jessetown,Paid Search,1,256.04,2025-04-10,0
C111943,Lake Roberto,App Store,37,19087.26,2024-07-19,1
C111944,New Roberttown,Social Media,16,11794.15,2024-01-23,1
C111945,Ericmouth,Paid Search,1,116.23,2024-09-12,0
C111946,New Roberttown,Social Media,15,9663.24,2023-11-01,1
C111947,Lake Debra,App Store,1,565.02,2025-03-28,0
C111948,Ericmouth,Organic,1,736.21,2024-04-10,0
C111949,New Roberttown,App Store,21,14825.74,2024-09-17,1
C111950,North Noahstad,Paid Search,1,260.55,2024-11-12,0
C111951,North Judithbury,Paid Search,1,695.4,2025-03-26,0
C111952,New Roberttown,Social Media,19,6454.46,2024-03-07,1
C111953,Robinsonshire,Social Media,1,416.61,2024-06-10,0
C111954,Robinsonshire,Social Media,1,648.26,2024-03-31,0
C111955,North Noahstad,Social Media,1,359.23,2023-08-23,0
C111956,North Noahstad,Organic,47,28604.41,2024-02-18,1
C111957,Lisatown,App Store,1,293.05,2023-11-01,0
C111958,Lisatown,App Store,1,213.67,2025-01-01,0
C111959,East Jessetown,App Store,1,1503.62,2024-10-18,0
C111960,Ericmouth,App Store,1,61.41,2023-09-21,0
C111961,Lisatown,Paid Search,1,142.69,2024-04-08,0
C111962,North Judithbury,Paid Search,0,0.0,,0
C111963,Ericmouth,Paid Search,1,340.52,2024-06-12,0
C111964,East Jessetown,Paid Search,1,641.1,2023-12-27,0
C111965,Lake Debra,Social Media,1,1273.31,2024-12-25,0
C111966,Lake Debra,Social Media,1,842.3,2025-05-16,0
C111967,Ericmouth,Organic,13,10658.03,2024-10-05,1
C111968,New Roberttown,Paid Search,1,119.39,2023-10-09,0
C111969,East Jessetown,Organic,39,31158.35,2024-12-22,1
C111970,North Judithbury,Social Media,1,228.11,2024-07-17,0
C111971,East Jessetown,Referral,1,215.7,2023-07-29,0
C111972,North Judithbury,App Store,45,30887.04,2023-09-01,1
C111973,Robinsonshire,Organic,39,41638.19,2025-05-11,1
C111974,Ericmouth,Social Media,1,262.82,2024-12-31,0
C111975,Lake Debra,Paid Search,1,623.02,2024-03-28,0
C111976,North Noahstad,Referral,15,11429.78,2023-07-06,1
C111977,North Noahstad,Referral,30,14278.28,2024-12-02,1
C111978,North Judithbury,Paid Search,10,10123.56,2024-06-02,1
C111979,Robinsonshire,Organic,22,13101.7,2024-05-05,1
C111980,Robinsonshire,Social Media,1,93.21,2023-07-24,0
C111981,East Jessetown,Paid Search,1,1061.76,2023-12-05,0
C111982,Ericmouth,Social Media,1,410.04,2024-01-01,0
C111983,East Jessetown,Referral,1,178.72,2024-08-06,0
C111984,North Judithbury,Social Media,1,1477.35,2024-10-04,0
C111985,Robinsonshire,Paid Search,11,5577.9,2023-09-07,1
C111986,New Roberttown,Organic,28,19460.48,2025-06-01,1
C111987,East Jessetown,Social Media,4,1489.54,2023-08-07,1
C111988,Robinsonshire,Organic,19,10168.55,2024-11-10,1
C111989,Lake Roberto,Paid Search,1,586.98,2024-01-22,0
C111990,New Roberttown,Organic,1,552.87,2025-06-27,0
C111991,East Jessetown,Organic,28,25321.83,2024-05-08,1
C111992,North Judithbury,Organic,17,14636.38,2024-09-15,1
C111993,East Jessetown,Paid Search,1,470.44,2023-12-28,0
C111994,Robinsonshire,App Store,1,173.52,2024-03-05,0
C111995,Lisatown,Organic,1,549.4,2025-06-30,0
C111996,New Roberttown,Organic,1,123.5,2025-03-12,0
C111997,North Judithbury,Paid Search,1,814.51,2023-07-24,0
C111998,Robinsonshire,Referral,1,237.77,2024-11-13,0
C111999,Lisatown,Social Media,18,10158.67,2025-03-27,1
C112000,North Judithbury,Social Media,1,70.91,2024-10-16,0
C112001,Robinsonshire,Social Media,1,432.18,2024-05-08,0
C112002,North Judithbury,Social Media,1,299.4,2024-05-07,0
C112003,Lake Debra,Paid Search,1,481.54,2025-01-06,0
C112004,Lisatown,Referral,56,41764.05,2025-04-29,1
C112005,Lake Roberto,App Store,1,2690.25,2025-04-29,0
C112006,Lake Roberto,Referral,1,1344.38,2024-08-30,0
C112007,Lake Roberto,Organic,1,3082.35,2024-09-06,0
C112008,New Roberttown,App Store,1,96.4,2024-12-17,0
C112009,Ericmouth,App Store,1,547.75,2024-07-06,0
C112010,East Jessetown,Paid Search,27,21618.18,2023-08-07,1
C112011,East Jessetown,Paid Search,19,5964.66,2024-10-05,1
C112012,Lake Roberto,Organic,1,328.57,2025-02-15,0
C112013,East Jessetown,Social Media,4,2020.76,2025-06-12,1
C112014,North Judithbury,Social Media,9,7673.45,2024-01-27,1
C112015,Lake Roberto,Paid Search,1,107.05,2023-09-04,0
C112016,Lisatown,Referral,25,12805.81,2024-09-04,1
C112017,Robinsonshire,Social Media,1,252.87,2024-08-22,0
C112018,East Jill,Organic,1,1526.07,2024-12-05,0
C112019,Lisatown,Organic,42,32972.83,2024-06-24,1
C112020,East Jill,Social Media,1,149.53,2024-11-05,0
C112021,Robinsonshire,Organic,19,22029.06,2025-02-23,1
C112022,Robinsonshire,Referral,6,4412.06,2023-12-15,1
C112023,Lake Roberto,Social Media,1,389.24,2023-09-18,0
C112024,North Noahstad,Referral,1,385.25,2025-01-31,0
C112025,East Jill,Organic,1,177.19,2024-10-18,0
C112026,East Jill,App Store,1,305.95,2023-10-22,0
C112027,Robinsonshire,Social Media,1,1122.18,2024-02-09,0
C112028,North Noahstad,Social Media,1,644.18,2024-08-08,0
C112029,East Jill,Paid Search,1,205.21,2025-01-10,0
C112030,Lake Debra,Organic,32,23755.47,2024-07-28,1
C112031,Lake Debra,Organic,1,389.24,2023-08-22,0
C112032,East Jessetown,Organic,1,2538.01,2025-01-23,0
C112033,Lisatown,App Store,1,988.88,2025-03-08,0
C112034,New Roberttown,Organic,1,845.58,2023-08-04,0
